S.No,Name,Url
4181,Regis Industries,https://www.screener.in/company/543208/
4182,SRU Steels,https://www.screener.in/company/540914/
4183,Ravinder Heights,https://www.screener.in/company/RVHL/consolidated/
4184,Paos Industries,https://www.screener.in/company/530291/
4185,ITI,https://www.screener.in/company/ITI/
4186,Nag. Agri Tech.,https://www.screener.in/company/531832/
4187,Space Incubatric,https://www.screener.in/company/541890/
4188,Garware Synth,https://www.screener.in/company/514400/
4189,Valor Estate,https://www.screener.in/company/DBREALTY/consolidated/
4190,Prataap Snacks,https://www.screener.in/company/DIAMONDYD/
4191,Katare Spinning,https://www.screener.in/company/502933/
4192,Gopal Iron Stl.,https://www.screener.in/company/531913/
4193,Zenith Exports,https://www.screener.in/company/ZENITHEXPO/
4194,JLA Infraville,https://www.screener.in/company/538765/
4195,Parker Agrochem,https://www.screener.in/company/524628/
4196,Advance Syntex,https://www.screener.in/company/539982/
4197,Lerthai Finance,https://www.screener.in/company/502250/
4198,Vikas Lifecare,https://www.screener.in/company/VIKASLIFE/consolidated/
4199,Kush Industries,https://www.screener.in/company/514240/
4200,Tree House Edu.,https://www.screener.in/company/TREEHOUSE/consolidated/
4201,Swagtam Trading,https://www.screener.in/company/539406/
4202,GVP Infotech,https://www.screener.in/company/GVPTECH/
4203,IL&FS Inv.Manag.,https://www.screener.in/company/IVC/
4204,Andhra Petrochem,https://www.screener.in/company/500012/
4205,Antarctica,https://www.screener.in/company/ANTGRAPHIC/
4206,Ramgopal Polytex,https://www.screener.in/company/RAMGOPOLY/
4207,Tulasee Bio-Eth.,https://www.screener.in/company/524514/
4208,Sampann Utpadan,https://www.screener.in/company/SAMPANN/
4209,Padmalaya Tele.,https://www.screener.in/company/PADMALAYAT/
4210,VIRAT LEASING,https://www.screener.in/company/539167/
4211,Nikki Glob.Fin.,https://www.screener.in/company/531272/
4212,Semac Consul,https://www.screener.in/company/SEMAC/consolidated/
4213,Sanwaria Consum.,https://www.screener.in/company/SANWARIA/consolidated/
4214,Sir Shadi Lal,https://www.screener.in/company/532879/
4215,Vijay Textiles,https://www.screener.in/company/530151/
4216,Inland Printers,https://www.screener.in/company/530787/
4217,Aion-Tech Soluti,https://www.screener.in/company/GOLDTECH/consolidated/
4218,Prit Nandy Comm.,https://www.screener.in/company/PNC/consolidated/
4219,Veejay Lak. Eng.,https://www.screener.in/company/522267/
4220,Lovable Lingerie,https://www.screener.in/company/LOVABLE/
4221,Tahmar Enterp.,https://www.screener.in/company/516032/
4222,Transgene Biotek,https://www.screener.in/company/526139/consolidated/
4223,Global Cap.Mkt.,https://www.screener.in/company/530263/
4224,Bharatiya Glob.,https://www.screener.in/company/BGLOBAL/consolidated/
4225,V I P Inds.,https://www.screener.in/company/VIPIND/consolidated/
4226,Lexus Granito,https://www.screener.in/company/LEXUS/
4227,Samsrita Labs,https://www.screener.in/company/539267/
4228,Vertex Secur.,https://www.screener.in/company/531950/consolidated/
4229,LGB Forge,https://www.screener.in/company/533007/
4230,Mcleod Russel,https://www.screener.in/company/MCLEODRUSS/consolidated/
4231,Madhusudan Inds.,https://www.screener.in/company/515059/
4232,Classic Filament,https://www.screener.in/company/540310/
4233,Emami Realty Ltd,https://www.screener.in/company/EMAMIREAL/consolidated/
4234,Vodafone Idea,https://www.screener.in/company/IDEA/consolidated/
4235,Navkar Corporat.,https://www.screener.in/company/NAVKARCORP/
4236,Progrex Ventures,https://www.screener.in/company/531265/
4237,GFL,https://www.screener.in/company/GFLLIMITED/consolidated/
4238,Adroit Info.,https://www.screener.in/company/ADROITINFO/consolidated/
4239,Goa Carbon,https://www.screener.in/company/GOACARBON/
4240,Trescon,https://www.screener.in/company/532159/consolidated/
4241,Global Surfaces,https://www.screener.in/company/GSLSU/consolidated/
4242,Kreon Finnancial,https://www.screener.in/company/530139/
4243,Kaiser Corporat.,https://www.screener.in/company/531780/consolidated/
4244,Kanoria Chem.,https://www.screener.in/company/KANORICHEM/consolidated/
4245,Bang Overseas,https://www.screener.in/company/BANG/consolidated/
4246,Starlog Enterp.,https://www.screener.in/company/520155/consolidated/
4247,Eastcoast Steel,https://www.screener.in/company/520081/
4248,Fruition Venture,https://www.screener.in/company/538568/
4249,G G Dandekar,https://www.screener.in/company/505250/consolidated/
4250,Sagar Cements,https://www.screener.in/company/SAGCEM/consolidated/
4251,Encode Packaging,https://www.screener.in/company/530733/
4252,Patidar Buildcon,https://www.screener.in/company/524031/
4253,Omansh Enterpri.,https://www.screener.in/company/538537/
4254,Reliable Ventur.,https://www.screener.in/company/532124/
4255,Mukta Arts,https://www.screener.in/company/MUKTAARTS/consolidated/
4256,Vasa Retail,https://www.screener.in/company/VASA/
4257,Karnavati Financ,https://www.screener.in/company/538928/
4258,Hari Govind Intl,https://www.screener.in/company/531971/
4259,Sarvottam Finve.,https://www.screener.in/company/539124/
4260,John Cockerill,https://www.screener.in/company/500147/
4261,RKD Agri,https://www.screener.in/company/511169/
4262,A F Enterprises,https://www.screener.in/company/538351/consolidated/
4263,Alchemist Corp.,https://www.screener.in/company/531409/consolidated/
4264,G V Films,https://www.screener.in/company/523277/consolidated/
4265,Gala Global,https://www.screener.in/company/539228/
4266,63 Moons Tech.,https://www.screener.in/company/63MOONS/consolidated/
4267,Sutlej Textiles,https://www.screener.in/company/SUTLEJTEX/
4268,KK Shah Hospital,https://www.screener.in/company/544013/
4269,UTL Industries,https://www.screener.in/company/500426/
4270,Aditya Bir. Fas.,https://www.screener.in/company/ABFRL/consolidated/
4271,Munoth Fin.Serv.,https://www.screener.in/company/531821/
4272,Sundaram Clayton,https://www.screener.in/company/SUNCLAY/consolidated/
4273,Sh. Rajiv. Oil,https://www.screener.in/company/530295/
4274,Indian Infotech,https://www.screener.in/company/509051/
4275,OnMobile Global,https://www.screener.in/company/ONMOBILE/consolidated/
4276,Octal Credit Cap,https://www.screener.in/company/538894/consolidated/
4277,Hindustan Agrig.,https://www.screener.in/company/519574/
4278,Benara Bearings,https://www.screener.in/company/541178/
4279,Milestone Furn.,https://www.screener.in/company/541337/
4280,Sh. Steel Wire,https://www.screener.in/company/513488/
4281,Naturo Indiabull,https://www.screener.in/company/543579/
4282,Palash Securi.,https://www.screener.in/company/PALASHSECU/consolidated/
4283,Ganesha Ecoverse,https://www.screener.in/company/539041/
4284,Niyogin Fintech,https://www.screener.in/company/538772/consolidated/
4285,Athena Global,https://www.screener.in/company/517429/consolidated/
4286,Velan Hotels,https://www.screener.in/company/526755/
4287,MBL Infrast,https://www.screener.in/company/MBLINFRA/consolidated/
4288,Tulive Developer,https://www.screener.in/company/505285/
4289,Facor Alloys,https://www.screener.in/company/532656/consolidated/
4290,Palred Technolog,https://www.screener.in/company/PALREDTEC/consolidated/
4291,Nivaka Fashions,https://www.screener.in/company/542206/
4292,Affordable Robo.,https://www.screener.in/company/AFFORDABLE/consolidated/
4293,SJ Corp,https://www.screener.in/company/504398/
4294,Unistar Multim.,https://www.screener.in/company/532035/consolidated/
4295,BirlaNu Ltd,https://www.screener.in/company/BIRLANU/consolidated/
4296,ACI Infocom,https://www.screener.in/company/517356/
4297,Vivanza Biosci.,https://www.screener.in/company/530057/consolidated/
4298,Alphageo (India),https://www.screener.in/company/ALPHAGEO/consolidated/
4299,Panth Infinity,https://www.screener.in/company/539143/
4300,Kaya Ltd,https://www.screener.in/company/KAYA/consolidated/
4301,Ruparel Food,https://www.screener.in/company/511740/
4302,Libord Finance,https://www.screener.in/company/511593/
4303,Golden Carpets,https://www.screener.in/company/531928/
4304,Aurum Proptech,https://www.screener.in/company/AURUM/consolidated/
4305,B P Capital,https://www.screener.in/company/536965/
4306,MPDL Ltd,https://www.screener.in/company/532723/consolidated/
4307,Shiva Mills,https://www.screener.in/company/SHIVAMILLS/
4308,Raj Packaging,https://www.screener.in/company/530111/
4309,Orient Paper,https://www.screener.in/company/ORIENTPPR/
4310,Jackson Invest,https://www.screener.in/company/538422/
4311,Gita Renewable,https://www.screener.in/company/539013/
4312,Fusion Finance,https://www.screener.in/company/FUSION/
4313,Link Pharma Chem,https://www.screener.in/company/524748/
4314,Restaurant Brand,https://www.screener.in/company/RBA/consolidated/
4315,Rudra Ecovation,https://www.screener.in/company/514010/
4316,Oswal Yarns,https://www.screener.in/company/514460/
4317,Kakatiya Cement,https://www.screener.in/company/KAKATCEM/
4318,Kore Foods,https://www.screener.in/company/500458/
4319,Sinnar Bidi Udy.,https://www.screener.in/company/509887/
4320,Borosil Renew.,https://www.screener.in/company/BORORENEW/consolidated/
4321,MT Educare,https://www.screener.in/company/MTEDUCARE/consolidated/
4322,Delta Industrial,https://www.screener.in/company/539596/
4323,Vikas Wsp,https://www.screener.in/company/VIKASWSP/
4324,SAB Industries,https://www.screener.in/company/539112/consolidated/
4325,Agio Paper,https://www.screener.in/company/516020/
4326,Rich Universe,https://www.screener.in/company/530271/
4327,DCM Financial,https://www.screener.in/company/DCMFINSERV/consolidated/
4328,Shiva Cement,https://www.screener.in/company/532323/
4329,Neogem India,https://www.screener.in/company/526195/
4330,Bluechip Tex Ind,https://www.screener.in/company/506981/
4331,Marshall Machin.,https://www.screener.in/company/MARSHALL/
4332,Darjeeling Ropew,https://www.screener.in/company/539770/
4333,FratelliVineyard,https://www.screener.in/company/541741/consolidated/
4334,Prag Bosimi Syn.,https://www.screener.in/company/500192/consolidated/
4335,Vivanta Indust.,https://www.screener.in/company/541735/consolidated/
4336,Clenon Enterpri,https://www.screener.in/company/517564/
4337,Micropro Softwar,https://www.screener.in/company/MICROPRO/consolidated/
4338,Jayatma Industri,https://www.screener.in/company/531323/
4339,Swadha Nature,https://www.screener.in/company/531039/
4340,Sanghi Industrie,https://www.screener.in/company/SANGHIIND/
4341,Athena Construc.,https://www.screener.in/company/539099/
4342,Sri Nacha. Cott.,https://www.screener.in/company/521234/
4343,CMI,https://www.screener.in/company/CMICABLES/
4344,Vardhman Concr.,https://www.screener.in/company/531444/
4345,Ind Bank Housing,https://www.screener.in/company/523465/
4346,Deepak Spinners,https://www.screener.in/company/514030/
4347,KBC Global,https://www.screener.in/company/KBCGLOBAL/
4348,KMF Builders,https://www.screener.in/company/531578/
4349,Yudiz Solutions,https://www.screener.in/company/YUDIZ/
4350,Spandana Sphoort,https://www.screener.in/company/SPANDANA/
4351,Credent Global,https://www.screener.in/company/539598/consolidated/
4352,Polytex India,https://www.screener.in/company/512481/
4353,Abhishek Infra.,https://www.screener.in/company/539544/consolidated/
4354,Kanco Tea,https://www.screener.in/company/541005/consolidated/
4355,Malu Paper,https://www.screener.in/company/MALUPAPER/
4356,Vanta Bioscience,https://www.screener.in/company/540729/consolidated/
4357,GSL Securities,https://www.screener.in/company/530469/
4358,Cityman,https://www.screener.in/company/521210/
4359,Prajay Engineers,https://www.screener.in/company/PRAENG/consolidated/
4360,Kesoram Inds.,https://www.screener.in/company/KESORAMIND/consolidated/
4361,India Cements,https://www.screener.in/company/INDIACEM/consolidated/
4362,Prakash Woollen,https://www.screener.in/company/531437/
4363,Veranda Learning,https://www.screener.in/company/VERANDA/consolidated/
4364,CDG Petchem,https://www.screener.in/company/534796/consolidated/
4365,Kiran Syntex,https://www.screener.in/company/530443/
4366,Dhunseri Tea,https://www.screener.in/company/DTIL/consolidated/
4367,Vistar Amar,https://www.screener.in/company/538565/
4368,Williamson Fin.,https://www.screener.in/company/519214/
4369,Kallam Textiles,https://www.screener.in/company/530201/
4370,Rolta India,https://www.screener.in/company/ROLTA/consolidated/
4371,Jauss Polymers,https://www.screener.in/company/526001/consolidated/
4372,Bharat Parenter.,https://www.screener.in/company/541096/consolidated/
4373,Khoobsurat Ltd,https://www.screener.in/company/535730/
4374,Panacea Biotec,https://www.screener.in/company/PANACEABIO/consolidated/
4375,Stanrose Mafat.,https://www.screener.in/company/506105/consolidated/
4376,PBM Polytex,https://www.screener.in/company/514087/consolidated/
4377,Dhruva Cap.Serv.,https://www.screener.in/company/531237/
4378,Eraaya Lifespace,https://www.screener.in/company/531035/
4379,ANG Lifesciences,https://www.screener.in/company/540694/consolidated/
4380,Colorchips New,https://www.screener.in/company/540023/
4381,Music Broadcast,https://www.screener.in/company/RADIOCITY/
4382,Millen. Online,https://www.screener.in/company/511187/consolidated/
4383,Alok Industries,https://www.screener.in/company/ALOKINDS/consolidated/
4384,TARC Ltd,https://www.screener.in/company/TARC/consolidated/
4385,Vikram Aroma,https://www.screener.in/company/544371/
4386,Alkali Metals,https://www.screener.in/company/ALKALI/
4387,Universal Office,https://www.screener.in/company/523519/
4388,Inducto Steel,https://www.screener.in/company/532001/
4389,Andrew Yule & Co,https://www.screener.in/company/ANDREWYU/consolidated/
4390,Patspin India,https://www.screener.in/company/514326/
4391,Agro Phos India,https://www.screener.in/company/AGROPHOS/
4392,Oriental Trimex,https://www.screener.in/company/ORIENTALTL/
4393,Kandagiri Spinng,https://www.screener.in/company/521242/
4394,Lippi Systems,https://www.screener.in/company/526604/
4395,JPT Securities,https://www.screener.in/company/530985/consolidated/
